x-axis,1,2
second,Volt,Volt
-499.9975E-06,+4.0624218E-03,+6.0742432E-03
-498.9975E-06,+4.0311719E-03,+6.0840088E-03
-497.9975E-06,+3.9999221E-03,+6.0937743E-03
-496.9975E-06,+3.9686723E-03,+6.1035399E-03
-495.9975E-06,+3.9374224E-03,+6.1133055E-03
-494.9975E-06,+3.9061726E-03,+6.1230711E-03
-493.9975E-06,+3.8749227E-03,+6.1328366E-03
-492.9975E-06,+3.8436729E-03,+6.1426022E-03
-491.9975E-06,+3.8124230E-03,+6.1523678E-03
-490.9975E-06,+3.7811732E-03,+6.1621334E-03
-489.9975E-06,+3.7500765E-03,+6.1719229E-03
-488.9976E-06,+3.7813263E-03,+6.1914540E-03
-487.9976E-06,+3.8125762E-03,+6.2109852E-03
-486.9976E-06,+3.8438260E-03,+6.2305163E-03
-485.9976E-06,+3.8750759E-03,+6.2500475E-03
-484.9976E-06,+3.9063257E-03,+6.2695786E-03
-483.9976E-06,+3.9375755E-03,+6.2891098E-03
-482.9976E-06,+3.9688254E-03,+6.3086409E-03
-481.9976E-06,+4.0000752E-03,+6.3281721E-03
-480.9976E-06,+4.0313251E-03,+6.3477032E-03
-479.9976E-06,+4.0624999E-03,+6.3672344E-03
-478.9976E-06,+4.0624999E-03,+6.3867656E-03
-477.9976E-06,+4.0624999E-03,+6.4062967E-03
-476.9976E-06,+4.0624999E-03,+6.4258279E-03
-475.9976E-06,+4.0624999E-03,+6.4453590E-03
-474.9976E-06,+4.0624999E-03,+6.4648902E-03
-473.9976E-06,+4.0624999E-03,+6.4844213E-03
-472.9976E-06,+4.0624999E-03,+6.5039525E-03
-471.9976E-06,+4.0624999E-03,+6.5234836E-03
-470.9976E-06,+4.0624999E-03,+6.5430148E-03
-469.9977E-06,+4.0624999E-03,+6.5625230E-03
-468.9977E-06,+4.0624999E-03,+6.5722886E-03
-467.9977E-06,+4.0624999E-03,+6.5820541E-03
-466.9977E-06,+4.0624999E-03,+6.5918197E-03
-465.9977E-06,+4.0624999E-03,+6.6015853E-03
-464.9977E-06,+4.0624999E-03,+6.6113509E-03
-463.9977E-06,+4.0624999E-03,+6.6211164E-03
-462.9977E-06,+4.0624999E-03,+6.6308820E-03
-461.9977E-06,+4.0624999E-03,+6.6406476E-03
-460.9977E-06,+4.0624999E-03,+6.6504132E-03
-459.9977E-06,+4.0624999E-03,+6.6601787E-03
-458.9977E-06,+4.0624999E-03,+6.6699443E-03
-457.9977E-06,+4.0624999E-03,+6.6797099E-03
-456.9977E-06,+4.0624999E-03,+6.6894755E-03
