x-axis,1,2
second,Volt,Volt
-499.9975E-06,+48.8749554E-03,-6.5156151E-03
-498.9975E-06,+48.8562055E-03,-6.5117088E-03
-497.9975E-06,+48.8374556E-03,-6.5078026E-03
-496.9975E-06,+48.8187057E-03,-6.5038964E-03
-495.9975E-06,+48.7999558E-03,-6.4999901E-03
-494.9975E-06,+48.7812059E-03,-6.4960839E-03
-493.9975E-06,+48.7624560E-03,-6.4921777E-03
-492.9975E-06,+48.7437061E-03,-6.4882715E-03
-491.9975E-06,+48.7249562E-03,-6.4843652E-03
-490.9975E-06,+48.7062063E-03,-6.4804590E-03
-489.9975E-06,+48.6874564E-03,-6.4765719E-03
-488.9976E-06,+48.6687065E-03,-6.4804781E-03
-487.9976E-06,+48.6499566E-03,-6.4843844E-03
-486.9976E-06,+48.6312067E-03,-6.4882906E-03
-485.9976E-06,+48.6124567E-03,-6.4921968E-03
-484.9976E-06,+48.5937068E-03,-6.4961031E-03
-483.9976E-06,+48.5749569E-03,-6.5000093E-03
-482.9976E-06,+48.5562070E-03,-6.5039155E-03
-481.9976E-06,+48.5374571E-03,-6.5078217E-03
-480.9976E-06,+48.5187072E-03,-6.5117280E-03
-479.9976E-06,+48.4999723E-03,-6.5156248E-03
-478.9976E-06,+48.4874724E-03,-6.5156248E-03
-477.9976E-06,+48.4749724E-03,-6.5156248E-03
-476.9976E-06,+48.4624725E-03,-6.5156248E-03
-475.9976E-06,+48.4499726E-03,-6.5156248E-03
-474.9976E-06,+48.4374726E-03,-6.5156248E-03
-473.9976E-06,+48.4249727E-03,-6.5156248E-03
-472.9976E-06,+48.4124727E-03,-6.5156248E-03
-471.9976E-06,+48.3999728E-03,-6.5156248E-03
-470.9976E-06,+48.3874729E-03,-6.5156248E-03
-469.9977E-06,+48.3749582E-03,-6.5156248E-03
-468.9977E-06,+48.3562083E-03,-6.5156248E-03
-467.9977E-06,+48.3374584E-03,-6.5156248E-03
-466.9977E-06,+48.3187085E-03,-6.5156248E-03
-465.9977E-06,+48.2999586E-03,-6.5156248E-03
-464.9977E-06,+48.2812087E-03,-6.5156248E-03
-463.9977E-06,+48.2624588E-03,-6.5156248E-03
-462.9977E-06,+48.2437089E-03,-6.5156248E-03
-461.9977E-06,+48.2249590E-03,-6.5156248E-03
-460.9977E-06,+48.2062091E-03,-6.5156248E-03
-459.9977E-06,+48.1874735E-03,-6.5156248E-03
-458.9977E-06,+48.1749736E-03,-6.5156248E-03
-457.9977E-06,+48.1624737E-03,-6.5156248E-03
-456.9977E-06,+48.1499737E-03,-6.5156248E-03
