x-axis,1,2
second,Volt,Volt
-499.9975E-06,+62.5000030E-03,-58.1171471E-03
-498.9975E-06,+62.5000030E-03,-58.1015222E-03
-497.9975E-06,+62.5000030E-03,-58.0858973E-03
-496.9975E-06,+62.5000030E-03,-58.0702724E-03
-495.9975E-06,+62.5000030E-03,-58.0546474E-03
-494.9975E-06,+62.5000030E-03,-58.0390225E-03
-493.9975E-06,+62.5000030E-03,-58.0233976E-03
-492.9975E-06,+62.5000030E-03,-58.0077727E-03
-491.9975E-06,+62.5000030E-03,-57.9921477E-03
-490.9975E-06,+62.5000030E-03,-57.9765228E-03
-489.9975E-06,+62.4999877E-03,-57.9608596E-03
-488.9976E-06,+62.4937377E-03,-57.9296098E-03
-487.9976E-06,+62.4874877E-03,-57.8983599E-03
-486.9976E-06,+62.4812377E-03,-57.8671101E-03
-485.9976E-06,+62.4749878E-03,-57.8358602E-03
-484.9976E-06,+62.4687378E-03,-57.8046104E-03
-483.9976E-06,+62.4624878E-03,-57.7733606E-03
-482.9976E-06,+62.4562379E-03,-57.7421107E-03
-481.9976E-06,+62.4499879E-03,-57.7108609E-03
-480.9976E-06,+62.4437379E-03,-57.6796110E-03
-479.9976E-06,+62.4375180E-03,-57.6484174E-03
-478.9976E-06,+62.4437679E-03,-57.6406050E-03
-477.9976E-06,+62.4500179E-03,-57.6327925E-03
-476.9976E-06,+62.4562679E-03,-57.6249801E-03
-475.9976E-06,+62.4625178E-03,-57.6171676E-03
-474.9976E-06,+62.4687678E-03,-57.6093551E-03
-473.9976E-06,+62.4750178E-03,-57.6015427E-03
-472.9976E-06,+62.4812677E-03,-57.5937302E-03
-471.9976E-06,+62.4875177E-03,-57.5859178E-03
-470.9976E-06,+62.4937677E-03,-57.5781053E-03
-469.9977E-06,+62.5000030E-03,-57.5702469E-03
-468.9977E-06,+62.5000030E-03,-57.5429033E-03
-467.9977E-06,+62.5000030E-03,-57.5155597E-03
-466.9977E-06,+62.5000030E-03,-57.4882161E-03
-465.9977E-06,+62.5000030E-03,-57.4608725E-03
-464.9977E-06,+62.5000030E-03,-57.4335289E-03
-463.9977E-06,+62.5000030E-03,-57.4061853E-03
-462.9977E-06,+62.5000030E-03,-57.3788416E-03
-461.9977E-06,+62.5000030E-03,-57.3514980E-03
-460.9977E-06,+62.5000030E-03,-57.3241544E-03
-459.9977E-06,+62.5000030E-03,-57.2968557E-03
-458.9977E-06,+62.5000030E-03,-57.2890433E-03
-457.9977E-06,+62.5000030E-03,-57.2812308E-03
-456.9977E-06,+62.5000030E-03,-57.2734183E-03
