x-axis,1,2
second,Volt,Volt
-499.9975E-06,+41.8125176E-03,-31.4374504E-03
-498.9975E-06,+41.8187676E-03,-31.4179193E-03
-497.9975E-06,+41.8250175E-03,-31.3983881E-03
-496.9975E-06,+41.8312675E-03,-31.3788570E-03
-495.9975E-06,+41.8375175E-03,-31.3593258E-03
-494.9975E-06,+41.8437675E-03,-31.3397947E-03
-493.9975E-06,+41.8500174E-03,-31.3202635E-03
-492.9975E-06,+41.8562674E-03,-31.3007324E-03
-491.9975E-06,+41.8625174E-03,-31.2812012E-03
-490.9975E-06,+41.8687673E-03,-31.2616701E-03
-489.9975E-06,+41.8750020E-03,-31.2421485E-03
-488.9976E-06,+41.8750020E-03,-31.2265236E-03
-487.9976E-06,+41.8750020E-03,-31.2108987E-03
-486.9976E-06,+41.8750020E-03,-31.1952737E-03
-485.9976E-06,+41.8750020E-03,-31.1796488E-03
-484.9976E-06,+41.8750020E-03,-31.1640239E-03
-483.9976E-06,+41.8750020E-03,-31.1483990E-03
-482.9976E-06,+41.8750020E-03,-31.1327740E-03
-481.9976E-06,+41.8750020E-03,-31.1171491E-03
-480.9976E-06,+41.8750020E-03,-31.1015242E-03
-479.9976E-06,+41.8750020E-03,-31.0858899E-03
-478.9976E-06,+41.8750020E-03,-31.0663588E-03
-477.9976E-06,+41.8750020E-03,-31.0468276E-03
-476.9976E-06,+41.8750020E-03,-31.0272965E-03
-475.9976E-06,+41.8750020E-03,-31.0077653E-03
-474.9976E-06,+41.8750020E-03,-30.9882341E-03
-473.9976E-06,+41.8750020E-03,-30.9687030E-03
-472.9976E-06,+41.8750020E-03,-30.9491718E-03
-471.9976E-06,+41.8750020E-03,-30.9296407E-03
-470.9976E-06,+41.8750020E-03,-30.9101095E-03
-469.9977E-06,+41.8749873E-03,-30.8906059E-03
-468.9977E-06,+41.8687373E-03,-30.8827935E-03
-467.9977E-06,+41.8624874E-03,-30.8749810E-03
-466.9977E-06,+41.8562374E-03,-30.8671685E-03
-465.9977E-06,+41.8499874E-03,-30.8593561E-03
-464.9977E-06,+41.8437375E-03,-30.8515436E-03
-463.9977E-06,+41.8374875E-03,-30.8437312E-03
-462.9977E-06,+41.8312375E-03,-30.8359187E-03
-461.9977E-06,+41.8249875E-03,-30.8281062E-03
-460.9977E-06,+41.8187376E-03,-30.8202938E-03
-459.9977E-06,+41.8125164E-03,-30.8124454E-03
-458.9977E-06,+41.8187663E-03,-30.7890080E-03
-457.9977E-06,+41.8250163E-03,-30.7655706E-03
-456.9977E-06,+41.8312663E-03,-30.7421332E-03
