x-axis,1,2
second,Volt,Volt
-550.000E-09,+0.0E+00,+0.0E+00
-545.000E-09,-62.500000000E-03,+0.0E+00
-540.000E-09,-0.0E+00,-156.250000000E-03
-535.000E-09,-62.500000000E-03,-156.250000000E-03
-530.000E-09,-0.0E+00,-0.0E+00
-525.000E-09,+0.0E+00,+156.250000000E-03
-520.000E-09,+0.0E+00,-156.250000000E-03
-515.000E-09,+0.0E+00,-0.0E+00
-510.000E-09,-62.500000000E-03,-156.250000000E-03
-505.000E-09,-0.0E+00,-0.0E+00
-500.000E-09,-62.500000000E-03,+0.0E+00
-495.000E-09,-62.500000000E-03,+0.0E+00
-490.000E-09,-0.0E+00,+156.250000000E-03
-485.000E-09,-62.500000000E-03,+0.0E+00
-480.000E-09,-0.0E+00,+0.0E+00
-475.000E-09,-62.500000000E-03,+156.250000000E-03
-470.000E-09,-62.500000000E-03,+156.250000000E-03
-465.000E-09,-0.0E+00,+0.0E+00
-460.000E-09,-62.500000000E-03,+0.0E+00
-455.000E-09,-0.0E+00,+156.250000000E-03
-450.000E-09,+0.0E+00,+0.0E+00
-445.000E-09,+0.0E+00,+156.250000000E-03
-440.000E-09,+62.500000000E-03,+0.0E+00
-435.000E-09,-62.500000000E-03,+0.0E+00
-430.000E-09,-0.0E+00,-156.250000000E-03
-425.000E-09,+0.0E+00,-156.250000000E-03
-420.000E-09,+0.0E+00,-0.0E+00
-415.000E-09,-62.500000000E-03,-156.250000000E-03
-410.000E-09,-62.500000000E-03,-0.0E+00
-405.000E-09,-0.0E+00,+156.250000000E-03
-400.000E-09,+0.0E+00,+156.250000000E-03
-395.000E-09,-62.500000000E-03,+0.0E+00
-390.000E-09,-0.0E+00,+0.0E+00
-385.000E-09,+0.0E+00,+156.250000000E-03
-380.000E-09,+0.0E+00,+0.0E+00
-375.000E-09,+0.0E+00,-156.250000000E-03
-370.000E-09,+62.500000000E-03,-0.0E+00
-365.000E-09,+0.0E+00,+0.0E+00
-360.000E-09,+0.0E+00,+0.0E+00
-355.000E-09,+0.0E+00,+0.0E+00
-350.000E-09,+0.0E+00,+156.250000000E-03
-345.000E-09,-62.500000000E-03,+0.0E+00
-340.000E-09,-0.0E+00,-156.250000000E-03
-335.000E-09,-62.500000000E-03,+156.250000000E-03
-330.000E-09,-0.0E+00,+156.250000000E-03
-325.000E-09,+62.500000000E-03,+0.0E+00
-320.000E-09,+0.0E+00,+0.0E+00
-315.000E-09,+0.0E+00,+156.250000000E-03
-310.000E-09,-62.500000000E-03,+0.0E+00
