x-axis,1,2
second,Volt,Volt
-9.2000E-06,-62.5000000E-03,-31.2500000E-03
-9.1000E-06,-62.5000000E-03,-31.2500000E-03
-9.0000E-06,+0.0E+00,+0.0E+00
-8.9000E-06,+0.0E+00,+0.0E+00
-8.8000E-06,+0.0E+00,+0.0E+00
-8.7000E-06,+0.0E+00,+0.0E+00
-8.6000E-06,+0.0E+00,-0.0E+00
-8.5000E-06,-0.0E+00,-31.2500000E-03
-8.4000E-06,-62.5000000E-03,-0.0E+00
-8.3000E-06,+0.0E+00,-31.2500000E-03
-8.2000E-06,-0.0E+00,+0.0E+00
-8.1000E-06,-62.5000000E-03,-0.0E+00
-8.0000E-06,-0.0E+00,-31.2500000E-03
-7.9000E-06,-62.5000000E-03,+0.0E+00
-7.8000E-06,+0.0E+00,+0.0E+00
-7.7000E-06,-0.0E+00,+0.0E+00
-7.6000E-06,-62.5000000E-03,+0.0E+00
-7.5000E-06,-0.0E+00,+0.0E+00
-7.4000E-06,-62.5000000E-03,+0.0E+00
-7.3000E-06,+0.0E+00,+0.0E+00
-7.2000E-06,+0.0E+00,-0.0E+00
-7.1000E-06,+62.5000000E-03,-31.2500000E-03
-7.0000E-06,-62.5000000E-03,-31.2500000E-03
-6.9000E-06,+0.0E+00,-31.2500000E-03
-6.8000E-06,+0.0E+00,+0.0E+00
-6.7000E-06,+0.0E+00,-0.0E+00
-6.6000E-06,+0.0E+00,-31.2500000E-03
-6.5000E-06,+62.5000000E-03,+0.0E+00
-6.4000E-06,+0.0E+00,-0.0E+00
-6.3000E-06,+0.0E+00,-31.2500000E-03
-6.2000E-06,+0.0E+00,+0.0E+00
-6.1000E-06,-0.0E+00,+0.0E+00
-6.0000E-06,-62.5000000E-03,-0.0E+00
-5.9000E-06,-0.0E+00,-31.2500000E-03
-5.8000E-06,-62.5000000E-03,-0.0E+00
-5.7000E-06,+62.5000000E-03,-31.2500000E-03
-5.6000E-06,-0.0E+00,-0.0E+00
-5.5000E-06,-62.5000000E-03,-31.2500000E-03
-5.4000E-06,-0.0E+00,-0.0E+00
-5.3000E-06,-62.5000000E-03,-31.2500000E-03
-5.2000E-06,+0.0E+00,-31.2500000E-03
-5.1000E-06,+0.0E+00,-31.2500000E-03
-5.0000E-06,+0.0E+00,-0.0E+00
-4.9000E-06,+0.0E+00,-31.2500000E-03
-4.8000E-06,+0.0E+00,-0.0E+00
-4.7000E-06,+0.0E+00,-31.2500000E-03
-4.6000E-06,-0.0E+00,-31.2500000E-03
-4.5000E-06,-62.5000000E-03,-31.2500000E-03
