x-axis,1,2
second,Volt,Volt
+1.00230000E-03,-11.71875000E-03,-9.76562500E-03
+1.00235000E-03,-11.71875000E-03,-9.76562500E-03
+1.00240000E-03,-15.62500000E-03,-9.76562500E-03
+1.00245000E-03,-15.62500000E-03,-9.76562500E-03
+1.00250000E-03,-11.71875000E-03,-9.76562500E-03
+1.00255000E-03,-15.62500000E-03,-9.76562500E-03
+1.00260000E-03,-15.62500000E-03,-9.76562500E-03
+1.00265000E-03,-11.71875000E-03,-9.76562500E-03
+1.00270000E-03,-11.71875000E-03,-9.76562500E-03
+1.00275000E-03,-11.71875000E-03,-9.76562500E-03
+1.00280000E-03,-11.71875000E-03,-9.76562500E-03
+1.00285000E-03,-11.71875000E-03,-9.76562500E-03
+1.00290000E-03,-11.71875000E-03,-9.76562500E-03
+1.00295000E-03,-11.71875000E-03,-11.71875000E-03
+1.00300000E-03,-11.71875000E-03,-9.76562500E-03
+1.00305000E-03,-11.71875000E-03,-9.76562500E-03
+1.00310000E-03,-11.71875000E-03,-9.76562500E-03
+1.00315000E-03,-11.71875000E-03,-9.76562500E-03
+1.00320000E-03,-11.71875000E-03,-9.76562500E-03
+1.00325000E-03,-11.71875000E-03,-9.76562500E-03
+1.00330000E-03,-11.71875000E-03,-9.76562500E-03
+1.00335000E-03,-11.71875000E-03,-9.76562500E-03
+1.00340000E-03,-11.71875000E-03,-9.76562500E-03
+1.00345000E-03,-11.71875000E-03,-9.76562500E-03
+1.00350000E-03,-15.62500000E-03,-9.76562500E-03
+1.00355000E-03,-15.62500000E-03,-9.76562500E-03
+1.00360000E-03,-11.71875000E-03,-9.76562500E-03
+1.00365000E-03,-11.71875000E-03,-9.76562500E-03
+1.00370000E-03,-15.62500000E-03,-9.76562500E-03
+1.00375000E-03,-11.71875000E-03,-9.76562500E-03
+1.00380000E-03,-11.71875000E-03,-9.76562500E-03
+1.00385000E-03,-15.62500000E-03,-9.76562500E-03
+1.00390000E-03,-15.62500000E-03,-9.76562500E-03
+1.00395000E-03,-11.71875000E-03,-9.76562500E-03
+1.00400000E-03,-11.71875000E-03,-9.76562500E-03
+1.00405000E-03,-15.62500000E-03,-9.76562500E-03
+1.00410000E-03,-11.71875000E-03,-9.76562500E-03
+1.00415000E-03,-11.71875000E-03,-9.76562500E-03
+1.00420000E-03,-11.71875000E-03,-9.76562500E-03
+1.00425000E-03,-11.71875000E-03,-7.81250000E-03
+1.00430000E-03,-11.71875000E-03,-9.76562500E-03
+1.00435000E-03,-11.71875000E-03,-9.76562500E-03
