x-axis,1,2
second,Volt,Volt
-499.9975E-06,+4.6874999E-03,-46.2694832E-03
-498.9975E-06,+4.6874999E-03,-46.2499520E-03
-497.9975E-06,+4.6874999E-03,-46.2304209E-03
-496.9975E-06,+4.6874999E-03,-46.2108897E-03
-495.9975E-06,+4.6874999E-03,-46.1913586E-03
-494.9975E-06,+4.6874999E-03,-46.1718274E-03
-493.9975E-06,+4.6874999E-03,-46.1522963E-03
-492.9975E-06,+4.6874999E-03,-46.1327651E-03
-491.9975E-06,+4.6874999E-03,-46.1132340E-03
-490.9975E-06,+4.6874999E-03,-46.0937028E-03
-489.9975E-06,+4.6875765E-03,-46.0741717E-03
-488.9976E-06,+4.7188263E-03,-46.0546405E-03
-487.9976E-06,+4.7500761E-03,-46.0351093E-03
-486.9976E-06,+4.7813260E-03,-46.0155782E-03
-485.9976E-06,+4.8125758E-03,-45.9960470E-03
-484.9976E-06,+4.8438257E-03,-45.9765159E-03
-483.9976E-06,+4.8750755E-03,-45.9569847E-03
-482.9976E-06,+4.9063254E-03,-45.9374536E-03
-481.9976E-06,+4.9375752E-03,-45.9179224E-03
-480.9976E-06,+4.9688250E-03,-45.8983913E-03
-479.9976E-06,+4.9999249E-03,-45.8788601E-03
-478.9976E-06,+4.9686750E-03,-45.8593290E-03
-477.9976E-06,+4.9374252E-03,-45.8397978E-03
-476.9976E-06,+4.9061754E-03,-45.8202667E-03
-475.9976E-06,+4.8749255E-03,-45.8007355E-03
-474.9976E-06,+4.8436757E-03,-45.7812044E-03
-473.9976E-06,+4.8124258E-03,-45.7616732E-03
-472.9976E-06,+4.7811760E-03,-45.7421421E-03
-471.9976E-06,+4.7499261E-03,-45.7226109E-03
-470.9976E-06,+4.7186763E-03,-45.7030798E-03
-469.9977E-06,+4.6874999E-03,-45.6835486E-03
-468.9977E-06,+4.6874999E-03,-45.6640174E-03
-467.9977E-06,+4.6874999E-03,-45.6444863E-03
-466.9977E-06,+4.6874999E-03,-45.6249551E-03
-465.9977E-06,+4.6874999E-03,-45.6054240E-03
-464.9977E-06,+4.6874999E-03,-45.5858928E-03
-463.9977E-06,+4.6874999E-03,-45.5663617E-03
-462.9977E-06,+4.6874999E-03,-45.5468305E-03
-461.9977E-06,+4.6874999E-03,-45.5272994E-03
-460.9977E-06,+4.6874999E-03,-45.5077682E-03
-459.9977E-06,+4.6874999E-03,-45.4882371E-03
-458.9977E-06,+4.6874999E-03,-45.4687059E-03
-457.9977E-06,+4.6874999E-03,-45.4491748E-03
-456.9977E-06,+4.6874999E-03,-45.4296436E-03
