x-axis,1,2
second,Volt,Volt
-499.9975E-06,+4.6874999E-03,-55.4491708E-03
-498.9975E-06,+4.6874999E-03,-55.4296397E-03
-497.9975E-06,+4.6874999E-03,-55.4101085E-03
-496.9975E-06,+4.6874999E-03,-55.3905774E-03
-495.9975E-06,+4.6874999E-03,-55.3710462E-03
-494.9975E-06,+4.6874999E-03,-55.3515151E-03
-493.9975E-06,+4.6874999E-03,-55.3319839E-03
-492.9975E-06,+4.6874999E-03,-55.3124527E-03
-491.9975E-06,+4.6874999E-03,-55.2929216E-03
-490.9975E-06,+4.6874999E-03,-55.2733904E-03
-489.9975E-06,+4.6874999E-03,-55.2538593E-03
-488.9976E-06,+4.6874999E-03,-55.2343281E-03
-487.9976E-06,+4.6874999E-03,-55.2147970E-03
-486.9976E-06,+4.6874999E-03,-55.1952658E-03
-485.9976E-06,+4.6874999E-03,-55.1757347E-03
-484.9976E-06,+4.6874999E-03,-55.1562035E-03
-483.9976E-06,+4.6874999E-03,-55.1366724E-03
-482.9976E-06,+4.6874999E-03,-55.1171412E-03
-481.9976E-06,+4.6874999E-03,-55.0976101E-03
-480.9976E-06,+4.6874999E-03,-55.0780789E-03
-479.9976E-06,+4.6874999E-03,-55.0585478E-03
-478.9976E-06,+4.6874999E-03,-55.0390166E-03
-477.9976E-06,+4.6874999E-03,-55.0194855E-03
-476.9976E-06,+4.6874999E-03,-54.9999543E-03
-475.9976E-06,+4.6874999E-03,-54.9804232E-03
-474.9976E-06,+4.6874999E-03,-54.9608920E-03
-473.9976E-06,+4.6874999E-03,-54.9413608E-03
-472.9976E-06,+4.6874999E-03,-54.9218297E-03
-471.9976E-06,+4.6874999E-03,-54.9022985E-03
-470.9976E-06,+4.6874999E-03,-54.8827674E-03
-469.9977E-06,+4.6874999E-03,-54.8632362E-03
-468.9977E-06,+4.6874999E-03,-54.8437051E-03
-467.9977E-06,+4.6874999E-03,-54.8241739E-03
-466.9977E-06,+4.6874999E-03,-54.8046428E-03
-465.9977E-06,+4.6874999E-03,-54.7851116E-03
-464.9977E-06,+4.6874999E-03,-54.7655805E-03
-463.9977E-06,+4.6874999E-03,-54.7460493E-03
-462.9977E-06,+4.6874999E-03,-54.7265182E-03
-461.9977E-06,+4.6874999E-03,-54.7069870E-03
-460.9977E-06,+4.6874999E-03,-54.6874559E-03
-459.9977E-06,+4.6874999E-03,-54.6679247E-03
-458.9977E-06,+4.6874999E-03,-54.6483936E-03
-457.9977E-06,+4.6874999E-03,-54.6288624E-03
-456.9977E-06,+4.6874999E-03,-54.6093313E-03
