x-axis,1,2
second,Volt,Volt
-499.9975E-06,+27.8749701E-03,-17.9999800E-03
-498.9975E-06,+27.8624701E-03,-17.9921676E-03
-497.9975E-06,+27.8499702E-03,-17.9843551E-03
-496.9975E-06,+27.8374703E-03,-17.9765427E-03
-495.9975E-06,+27.8249703E-03,-17.9687302E-03
-494.9975E-06,+27.8124704E-03,-17.9609177E-03
-493.9975E-06,+27.7999704E-03,-17.9531053E-03
-492.9975E-06,+27.7874705E-03,-17.9452928E-03
-491.9975E-06,+27.7749706E-03,-17.9374804E-03
-490.9975E-06,+27.7624706E-03,-17.9296679E-03
-489.9975E-06,+27.7499554E-03,-17.9218746E-03
-488.9976E-06,+27.7312055E-03,-17.9218746E-03
-487.9976E-06,+27.7124556E-03,-17.9218746E-03
-486.9976E-06,+27.6937057E-03,-17.9218746E-03
-485.9976E-06,+27.6749558E-03,-17.9218746E-03
-484.9976E-06,+27.6562058E-03,-17.9218746E-03
-483.9976E-06,+27.6374559E-03,-17.9218746E-03
-482.9976E-06,+27.6187060E-03,-17.9218746E-03
-481.9976E-06,+27.5999561E-03,-17.9218746E-03
-480.9976E-06,+27.5812062E-03,-17.9218746E-03
-479.9976E-06,+27.5624563E-03,-17.9218746E-03
-478.9976E-06,+27.5437064E-03,-17.9218746E-03
-477.9976E-06,+27.5249565E-03,-17.9218746E-03
-476.9976E-06,+27.5062066E-03,-17.9218746E-03
-475.9976E-06,+27.4874567E-03,-17.9218746E-03
-474.9976E-06,+27.4687068E-03,-17.9218746E-03
-473.9976E-06,+27.4499569E-03,-17.9218746E-03
-472.9976E-06,+27.4312070E-03,-17.9218746E-03
-471.9976E-06,+27.4124571E-03,-17.9218746E-03
-470.9976E-06,+27.3937071E-03,-17.9218746E-03
-469.9977E-06,+27.3749572E-03,-17.9218746E-03
-468.9977E-06,+27.3562073E-03,-17.9218746E-03
-467.9977E-06,+27.3374574E-03,-17.9218746E-03
-466.9977E-06,+27.3187075E-03,-17.9218746E-03
-465.9977E-06,+27.2999576E-03,-17.9218746E-03
-464.9977E-06,+27.2812077E-03,-17.9218746E-03
-463.9977E-06,+27.2624578E-03,-17.9218746E-03
-462.9977E-06,+27.2437079E-03,-17.9218746E-03
-461.9977E-06,+27.2249580E-03,-17.9218746E-03
-460.9977E-06,+27.2062081E-03,-17.9218746E-03
-459.9977E-06,+27.1874725E-03,-17.9218746E-03
-458.9977E-06,+27.1749726E-03,-17.9218746E-03
-457.9977E-06,+27.1624727E-03,-17.9218746E-03
-456.9977E-06,+27.1499727E-03,-17.9218746E-03
